RegionID,SizeRank,RegionName,RegionType,StateName,2019,2020,2021,2022,2023,CBSA Code,CBSA Title
394732,190,"Kalamazoo, MI",msa,MI,161034.08333333334,175419.0,196486.66666666666,214156.66666666666,226107.6,28020.0,"Kalamazoo-Portage, MI"
394811,191,"Lynchburg, VA",msa,VA,171905.91666666666,188618.58333333334,212207.33333333334,237776.33333333334,244336.3,31340.0,"Lynchburg, VA"
394455,192,"Charleston, WV",msa,WV,116286.16666666667,125730.08333333333,138010.58333333334,149688.58333333334,147886.6,16620.0,"Charleston, WV"
395240,193,"Yakima, WA",msa,WA,233434.08333333334,258770.33333333334,299634.1666666667,323589.5833333333,334086.7,49420.0,"Yakima, WA"
394585,194,"Fargo, ND",msa,ND,205971.91666666666,219196.08333333334,237589.41666666666,258772.33333333334,268659.0,22020.0,"Fargo, ND-MN"
394387,195,"Binghamton, NY",msa,NY,112956.58333333333,126904.58333333333,144335.91666666666,154988.25,161507.9,13780.0,"Binghamton, NY"
394609,196,"Fort Smith, AR",msa,AR,121565.16666666667,135303.83333333334,158495.0,168755.08333333334,175197.0,22900.0,"Fort Smith, AR-OK"
394334,197,"Appleton, WI",msa,WI,177672.58333333334,190899.25,216835.91666666666,248107.91666666666,263582.5,11540.0,"Appleton, WI"
845160,198,"Prescott Valley, AZ",msa,AZ,305114.3333333333,344091.8333333333,419983.75,471804.75,479945.8,39150.0,"Prescott Valley-Prescott, AZ"
395161,199,"Topeka, KS",msa,KS,141232.41666666666,150656.91666666666,173461.08333333334,192398.5,207831.7,45820.0,"Topeka, KS"
394813,200,"Macon, GA",msa,GA,122420.25,134064.91666666666,137631.25,142919.0,148081.9,31420.0,"Macon-Bibb County, GA"
395174,201,"Tyler, TX",msa,TX,198946.66666666666,223148.33333333334,253087.16666666666,282833.9166666667,295890.9,46340.0,"Tyler, TX"
394361,202,"Barnstable Town, MA",msa,MA,388795.0833333333,429416.6666666667,517048.0833333333,586056.4166666666,620927.9,12700.0,"Barnstable Town, MA"
394519,203,"Daphne, AL",msa,AL,242016.83333333334,263347.5833333333,314807.0,365493.6666666667,367215.4,19300.0,"Daphne-Fairhope-Foley, AL"
394378,205,"Bellingham, WA",msa,WA,367308.8333333333,402370.1666666667,489933.4166666667,558674.25,546034.2,13380.0,"Bellingham, WA"
395030,207,"Rochester, MN",msa,MN,210455.16666666666,232006.0,251233.25,278786.9166666667,278386.1,40340.0,"Rochester, MN"
753895,208,"Lafayette, IN",msa,IN,160965.83333333334,176598.0,193831.66666666666,212217.58333333334,230564.7,29200.0,"Lafayette-West Lafayette, IN"
394454,209,"Champaign, IL",msa,IL,145641.08333333334,149891.0,158972.66666666666,169889.0,170348.2,16580.0,"Champaign-Urbana, IL"
394848,210,"Medford, OR",msa,OR,301436.4166666667,330114.75,383033.0,424209.0833333333,417988.0,32780.0,"Medford, OR"
845164,211,"Lebanon, NH",msa,NH,201016.75,228879.0,269264.1666666667,306441.8333333333,346474.7,30150.0,"Lebanon-Claremont, NH-VT"
394459,212,"Charlottesville, VA",msa,VA,283482.9166666667,307616.6666666667,349052.6666666667,383113.5833333333,396648.8,16820.0,"Charlottesville, VA"
394763,213,"Lake Charles, LA",msa,LA,184144.5,194396.83333333334,180833.16666666666,194061.66666666666,195086.6,29340.0,"Lake Charles, LA"
394773,214,"Las Cruces, NM",msa,NM,184111.5,199352.66666666666,233867.08333333334,269022.0,282183.4,29740.0,"Las Cruces, NM"
394464,215,"Chico, CA",msa,CA,319922.9166666667,332357.8333333333,378321.5,400332.9166666667,366908.3,17020.0,"Chico, CA"
394681,216,"Hilton Head Island, SC",msa,SC,287542.0,319438.5833333333,369835.6666666667,422530.5833333333,474769.7,25940.0,"Hilton Head Island-Bluffton-Port Royal, SC"
394346,217,"Athens, GA",msa,GA,201216.5,225616.25,256742.08333333334,293856.75,311509.4,12020.0,"Athens-Clarke County, GA"
394765,218,"Lake Havasu City, AZ",msa,AZ,213043.83333333334,243170.16666666666,287652.9166666667,323140.9166666667,312086.3,29420.0,"Lake Havasu City-Kingman, AZ"
394485,219,"Columbia, MO",msa,MO,189809.83333333334,202586.5,223827.08333333334,251112.16666666666,268670.4,17860.0,"Columbia, MO"
395114,220,"Springfield, IL",msa,IL,130470.16666666667,140232.83333333334,135246.91666666666,144855.58333333334,142483.6,44100.0,"Springfield, IL"
394872,222,"Monroe, LA",msa,LA,155790.08333333334,175621.33333333334,188453.83333333334,189354.66666666666,176166.5,33740.0,"Monroe, LA"
394565,223,"Elkhart, IN",msa,IN,158879.5,172218.0,193845.83333333334,214422.91666666666,217903.7,21140.0,"Elkhart-Goshen, IN"
394726,224,"Johnson City, TN",msa,TN,153228.58333333334,162536.16666666666,188438.0,216927.25,236133.0,27740.0,"Johnson City, TN"
395247,225,"Yuma, AZ",msa,AZ,167736.5,185352.75,229688.5,264006.0,268085.7,49740.0,"Yuma, AZ"
394623,226,"Gainesville, GA",msa,GA,225361.16666666666,249952.91666666666,296026.4166666667,343412.4166666667,359388.8,23580.0,"Gainesville, GA"
394716,227,"Jacksonville, NC",msa,NC,162095.66666666666,175195.08333333334,194666.91666666666,225012.41666666666,248347.1,27340.0,"Jacksonville, NC"
394597,228,"Florence, SC",msa,SC,129679.66666666667,142384.66666666666,159555.33333333334,169367.75,169651.1,22500.0,"Florence, SC"
394680,229,"Hilo, HI",msa,HI,367767.1666666667,408155.8333333333,473301.0,517667.75,531230.6,25900.0,"Hilo-Kailua, HI"
395118,230,"St. Cloud, MN",msa,MN,185432.5,198825.5,222597.41666666666,242843.75,255057.1,41060.0,"St. Cloud, MN"
395011,231,"Racine, WI",msa,WI,174303.41666666666,181322.66666666666,184459.5,187500.41666666666,209136.0,26580.0,
395011,231,"Racine, WI",msa,WI,174303.41666666666,181322.66666666666,184459.5,187500.41666666666,209136.0,33100.0,
394380,232,"Bend, OR",msa,OR,399619.5,439281.25,568535.1666666666,660001.1666666666,622348.5,13460.0,"Bend, OR"
395047,233,"Saginaw, MI",msa,MI,103144.08333333333,112815.66666666667,130073.66666666667,141600.08333333334,146041.2,40980.0,"Saginaw, MI"
395202,234,"Warner Robins, GA",msa,GA,146512.25,159468.0,168762.16666666666,196496.58333333334,217473.8,47580.0,"Warner Robins, GA"
395151,235,"Terre Haute, IN",msa,IN,114687.16666666667,119605.5,123672.25,134801.41666666666,144182.8,45460.0,"Terre Haute, IN"
395162,236,"Torrington, CT",msa,CT,207748.08333333334,252556.66666666666,272720.0833333333,289635.1666666667,308232.1,45860.0,"Torrington, CT"
395009,237,"Punta Gorda, FL",msa,FL,202806.16666666666,227420.75,255491.5,317640.75,313497.5,39460.0,"Punta Gorda, FL"
394386,239,"Billings, MT",msa,MT,265744.0,284065.8333333333,321847.0833333333,384211.8333333333,394667.1,13740.0,"Billings, MT"
395018,240,"Redding, CA",msa,CA,264346.3333333333,287188.8333333333,329923.3333333333,359650.0833333333,357983.2,39820.0,"Redding, CA"
394748,241,"Kingston, NY",msa,NY,231852.0,264281.4166666667,308552.75,347953.6666666667,361958.9,28740.0,"Kingston, NY"
394960,242,"Panama City, FL",msa,FL,205060.08333333334,234757.0,290058.5833333333,344924.25,349782.6,37460.0,"Panama City-Panama City Beach, FL"
394729,243,"Joplin, MO",msa,MO,124808.83333333333,138581.5,157113.5,168970.41666666666,171944.5,27900.0,"Joplin, MO-KS"
394539,244,"Dover, DE",msa,DE,212647.25,229170.75,265623.25,288460.0,296845.7,20100.0,"Dover, DE"
394559,245,"El Centro, CA",msa,CA,227559.58333333334,253311.25,271235.75,297857.4166666667,319766.3,20940.0,"El Centro, CA"
394712,246,"Jackson, TN",msa,TN,130558.58333333333,144665.66666666666,165169.66666666666,197074.75,186922.8,27180.0,"Jackson, TN"
395246,247,"Yuba City, CA",msa,CA,294592.0833333333,317316.4166666667,377460.9166666667,413284.25,400777.7,49700.0,"Yuba City, CA"
394406,248,"Bowling Green, KY",msa,KY,172990.25,194323.5,212096.08333333334,232799.0,246974.9,14540.0,"Bowling Green, KY"
395119,249,"St. George, UT",msa,UT,304192.6666666667,343510.8333333333,424188.25,506931.75,482582.0,41100.0,"St. George, UT"
394896,250,"Muskegon, MI",msa,MI,132469.0,142539.58333333334,161500.5,185757.58333333334,189777.4,34740.0,"Muskegon-Norton Shores, MI"
394299,251,"Abilene, TX",msa,TX,160588.25,170375.41666666666,194350.5,212088.0,207947.8,10180.0,"Abilene, TX"
394707,252,"Iowa City, IA",msa,IA,218986.91666666666,226929.33333333334,232444.08333333334,245998.58333333334,264964.3,26980.0,"Iowa City, IA"
394351,253,"Auburn, AL",msa,AL,193700.5,209544.91666666666,245471.83333333334,259500.75,273020.6,12220.0,"Auburn-Opelika, AL"
394860,254,"Midland, TX",msa,TX,298031.0833333333,295010.0,302822.1666666667,313772.0833333333,322859.7,33260.0,"Midland, TX"
753869,255,"Bloomington, IL",msa,IL,152796.16666666666,157012.33333333334,164354.91666666666,183522.41666666666,200849.5,14010.0,"Bloomington, IL"
394944,257,"Oshkosh, WI",msa,WI,151992.66666666666,166499.66666666666,184310.91666666666,206387.66666666666,220547.1,36780.0,"Oshkosh-Neenah, WI"
394555,258,"Eau Claire, WI",msa,WI,177406.0,192699.0,214545.66666666666,252034.41666666666,265439.6,20740.0,"Eau Claire, WI"
394651,259,"Greenville, NC",msa,NC,143948.91666666666,154938.66666666666,175662.41666666666,201258.5,215536.1,24780.0,"Greenville, NC"
394428,260,"Burlington, NC",msa,NC,159137.16666666666,174773.66666666666,204346.66666666666,233277.25,240574.9,15500.0,"Burlington, NC"
395210,261,"Waterloo, IA",msa,IA,142190.5,145147.16666666666,152233.58333333334,160970.5,169286.8,47940.0,"Waterloo-Cedar Falls, IA"
394480,262,"Coeur d'Alene, ID",msa,ID,321256.5833333333,377048.3333333333,473133.3333333333,522714.1666666667,508715.7,17660.0,"Coeur d'Alene, ID"
394553,263,"East Stroudsburg, PA",msa,PA,151368.08333333334,167572.58333333334,221740.91666666666,257894.16666666666,273182.5,20700.0,"East Stroudsburg, PA"
395007,264,"Pueblo, CO",msa,CO,183124.41666666666,203445.66666666666,246633.83333333334,267925.3333333333,274472.5,39380.0,"Pueblo, CO"
394392,265,"Blacksburg, VA",msa,VA,176026.33333333334,200899.83333333334,217987.0,242367.66666666666,254383.2,13980.0,"Blacksburg-Christiansburg-Radford, VA"
395215,266,"Wausau, WI",msa,WI,151578.66666666666,166214.58333333334,175472.33333333334,189530.5,204701.8,48140.0,"Wausau, WI"
394731,267,"Kahului, HI",msa,HI,623258.5,670118.1666666666,782731.5833333334,894373.3333333334,915131.6,27980.0,"Kahului-Wailuku, HI"
394720,268,"Janesville, WI",msa,WI,153305.58333333334,166926.0,185722.25,207998.66666666666,219385.5,27500.0,"Janesville-Beloit, WI"
394393,270,"Bloomington, IN",msa,IN,193312.83333333334,210987.41666666666,234155.66666666666,251306.83333333334,258360.9,14020.0,"Bloomington, IN"
394930,271,"Odessa, TX",msa,TX,219048.41666666666,222824.58333333334,228287.58333333334,239372.33333333334,230436.5,36220.0,"Odessa, TX"
394710,272,"Jackson, MI",msa,MI,135106.5,145697.0,160826.83333333334,166361.08333333334,172431.0,27100.0,"Jackson, MI"
395125,273,"State College, PA",msa,PA,244823.75,261362.75,271175.4166666667,300991.75,317605.8,44300.0,"State College, PA"
395079,274,"Sebastian, FL",msa,FL,222638.33333333334,240516.58333333334,284192.0833333333,323004.8333333333,342771.5,42680.0,"Sebastian-Vero Beach-West Vero Corridor, FL"
394814,275,"Madera, CA",msa,CA,265743.9166666667,296510.9166666667,352497.9166666667,392127.0,400346.8,26580.0,
394814,275,"Madera, CA",msa,CA,265743.9166666667,296510.9166666667,352497.9166666667,392127.0,400346.8,33100.0,
394523,276,"Decatur, AL",msa,AL,128675.58333333333,142841.41666666666,161502.58333333334,192142.41666666666,195547.6,19460.0,"Decatur, AL"
394453,277,"Chambersburg, PA",msa,PA,171978.58333333334,183130.75,201407.41666666666,223812.33333333334,241393.1,16540.0,"Chambersburg, PA"
395193,278,"Vineland, NJ",msa,NJ,132033.83333333334,156260.91666666666,177227.58333333334,193687.58333333334,205005.0,47220.0,"Vineland, NJ"
394703,279,"Idaho Falls, ID",msa,ID,219937.08333333334,253075.58333333334,335875.5,386008.75,364873.7,26820.0,"Idaho Falls, ID"
394639,280,"Grand Junction, CO",msa,CO,247064.91666666666,272790.0833333333,308370.25,361850.3333333333,370964.0,24300.0,"Grand Junction, CO"
394563,281,"Elizabethtown, KY",msa,KY,152944.75,174037.91666666666,191696.83333333334,214249.5,223280.7,21060.0,"Elizabethtown, KY"
394917,282,"Niles, MI",msa,MI,173128.08333333334,193609.83333333334,204029.83333333334,217437.66666666666,230354.1,35660.0,"Niles, MI"
394873,283,"Monroe, MI",msa,MI,166679.5,174360.33333333334,187290.75,210285.91666666666,213857.5,33780.0,"Monroe, MI"
395066,284,"Santa Fe, NM",msa,NM,376343.5,409001.8333333333,473821.25,541814.8333333334,568731.4,42140.0,"Santa Fe, NM"
394493,285,"Concord, NH",msa,NH,247515.08333333334,270679.4166666667,323040.75,370766.9166666667,387742.7,18180.0,"Concord, NH"
394314,286,"Alexandria, LA",msa,LA,147024.75,166752.5,174658.41666666666,182341.41666666666,178019.5,10780.0,"Alexandria, LA"
395163,287,"Traverse City, MI",msa,MI,232051.16666666666,255489.08333333334,281701.0,327324.75,351815.7,45900.0,"Traverse City, MI"
394359,288,"Bangor, ME",msa,ME,146582.0,161450.91666666666,188241.75,213149.75,235187.2,12620.0,"Bangor, ME"
394685,289,"Homosassa Springs, FL",msa,FL,153793.75,170577.25,207283.75,255741.0,261129.2,26140.0,"Homosassa Springs, FL"
394662,290,"Hanford, CA",msa,CA,229232.5,250947.0,295919.9166666667,320842.0,327044.4,25260.0,"Hanford-Corcoran, CA"
394723,291,"Jefferson City, MO",msa,MO,147409.08333333334,159989.16666666666,182258.08333333334,201107.83333333334,215728.3,27620.0,"Jefferson City, MO"
394598,292,"Florence, AL",msa,AL,122198.25,131853.66666666666,142553.08333333334,154739.0,167167.7,22520.0,"Florence-Muscle Shoals, AL"
394537,293,"Dothan, AL",msa,AL,133522.75,145619.5,161203.58333333334,171073.08333333334,174050.1,20020.0,"Dothan, AL"
394802,294,"London, KY",msa,KY,123832.16666666667,134823.83333333334,154924.41666666666,175150.91666666666,179777.6,26580.0,
394802,294,"London, KY",msa,KY,123832.16666666667,134823.83333333334,154924.41666666666,175150.91666666666,179777.6,33100.0,
394306,295,"Albany, GA",msa,GA,121995.16666666667,133093.5,147323.41666666666,154162.58333333334,171965.0,10500.0,"Albany, GA"
845167,296,"Ottawa, IL",msa,IL,106046.16666666667,121382.66666666667,122576.16666666667,130319.75,131223.8,36837.0,"Ottawa, IL"
395102,297,"Sioux City, IA",msa,IA,143864.41666666666,153552.91666666666,163111.5,184022.41666666666,201784.2,43580.0,"Sioux City, IA-NE-SD"
395223,298,"Wichita Falls, TX",msa,TX,128593.58333333333,140230.0,161693.83333333334,177070.58333333334,188934.0,48660.0,"Wichita Falls, TX"
395182,300,"Valdosta, GA",msa,GA,144959.25,147937.66666666666,170805.25,188400.0,202633.4,46660.0,"Valdosta, GA"
394800,301,"Logan, UT",msa,UT,252339.41666666666,279387.1666666667,334716.25,402100.8333333333,406647.8,30860.0,"Logan, UT-ID"
394595,302,"Flagstaff, AZ",msa,AZ,352997.1666666667,389780.5833333333,491096.8333333333,608565.1666666666,611757.4,22380.0,"Flagstaff, AZ"
395036,303,"Rocky Mount, NC",msa,NC,115795.91666666667,129026.91666666667,147024.75,170536.5,171174.8,40580.0,"Rocky Mount, NC"
395000,304,"Pottsville, PA",msa,PA,89220.08333333333,91588.16666666667,86050.33333333333,95132.5,106182.5,39060.0,"Pottsville, PA"
394515,305,"Dalton, GA",msa,GA,136538.5,151532.41666666666,179070.08333333334,198386.75,213207.0,19140.0,"Dalton, GA"
394783,306,"Lebanon, PA",msa,PA,168981.91666666666,178598.75,191252.91666666666,217941.58333333334,222056.8,30140.0,"Lebanon, PA"
394880,307,"Morristown, TN",msa,TN,152816.0,168888.66666666666,197445.83333333334,236438.75,245359.4,34100.0,"Morristown, TN"
395232,308,"Winchester, VA",msa,VA,231528.58333333334,262398.25,292865.5,319362.8333333333,334785.2,49020.0,"Winchester, VA-WV"
395221,309,"Wheeling, WV",msa,OH,108347.16666666667,109444.0,123976.36363636363,124284.16666666667,119128.6,48540.0,"Wheeling, WV-OH"
394879,310,"Morgantown, WV",msa,WV,194158.58333333334,205082.41666666666,213559.0,218854.33333333334,222926.2,34060.0,"Morgantown, WV"
394756,311,"La Crosse, WI",msa,WI,186759.41666666666,200752.66666666666,214323.16666666666,234505.25,248544.9,29100.0,"La Crosse-Onalaska, WI-MN"
394900,312,"Napa, CA",msa,CA,674423.5,705856.1666666666,800327.1666666666,899392.5,839589.5,34900.0,"Napa, CA"
395013,313,"Rapid City, SD",msa,SD,224057.33333333334,242641.0,280218.9166666667,331657.3333333333,337856.6,39660.0,"Rapid City, SD"
395139,314,"Sumter, SC",msa,SC,137846.25,152237.5,173004.41666666666,188804.41666666666,195912.6,44940.0,"Sumter, SC"
394577,315,"Eureka, CA",msa,CA,311286.5833333333,322607.5833333333,383618.6666666667,428908.0,412466.4,21700.0,"Eureka-Arcata, CA"
395117,316,"Springfield, OH",msa,OH,114112.58333333333,118518.16666666667,133907.81818181818,138877.83333333334,145700.0,44220.0,"Springfield, OH"
394668,317,"Harrisonburg, VA",msa,VA,206814.75,227473.25,249084.58333333334,285573.3333333333,301164.3,25500.0,"Harrisonburg, VA"
394368,318,"Battle Creek, MI",msa,MI,120497.0,127826.25,144965.33333333334,152553.83333333334,156116.1,12980.0,"Battle Creek, MI"
395094,319,"Sherman, TX",msa,TX,179339.08333333334,184868.25,237721.16666666666,267915.4166666667,269408.1,43300.0,"Sherman-Denison, TX"
394442,321,"Carbondale, IL",msa,IL,127956.0,128969.08333333333,120720.58333333333,120875.08333333333,126048.2,16060.0,"Carbondale, IL"
394727,322,"Johnstown, PA",msa,PA,73675.58333333333,78967.0,83280.41666666667,101386.25,97618.5,27780.0,"Johnstown, PA"
394728,323,"Jonesboro, AR",msa,AR,142092.0,151877.5,173574.16666666666,190500.83333333334,191342.2,27860.0,"Jonesboro, AR"
394390,324,"Bismarck, ND",msa,ND,250340.08333333334,256012.08333333334,260998.5,267359.0833333333,278494.7,13900.0,"Bismarck, ND"
394661,325,"Hammond, LA",msa,LA,157302.91666666666,174292.91666666666,193061.33333333334,215532.5,212888.5,25220.0,"Hammond, LA"
394983,326,"Pittsfield, MA",msa,MA,210955.41666666666,246961.66666666666,271050.6666666667,306033.4166666667,318155.8,38340.0,"Pittsfield, MA"
394890,327,"Mount Vernon, WA",msa,WA,346314.75,383795.25,462732.25,514631.5,521924.6,34580.0,"Mount Vernon-Anacortes, WA"
394719,328,"Jamestown, NY",msa,NY,97378.08333333333,113364.58333333333,126333.91666666667,147728.25,145983.2,27420.0,"Jamestown, ND"
395153,329,"The Villages, FL",msa,FL,265294.9166666667,277422.0833333333,305724.9166666667,387624.0833333333,392965.0,48680.0,"Wildwood-The Villages, FL"
394307,330,"Albany, OR",msa,OR,254651.41666666666,285425.4166666667,332643.8333333333,371893.1666666667,380528.3,10540.0,"Albany, OR"
394633,331,"Glens Falls, NY",msa,NY,173189.66666666666,187240.16666666666,211642.58333333334,236736.08333333334,235574.0,24020.0,"Glens Falls, NY"
394780,332,"Lawton, OK",msa,OK,124799.5,131600.5,132690.0,139028.41666666666,140929.2,30020.0,"Lawton, OK"
394474,334,"Cleveland, TN",msa,TN,162792.58333333334,187271.66666666666,217231.0,244475.5,260766.3,17420.0,"Cleveland, TN"
395098,335,"Sierra Vista, AZ",msa,AZ,164430.08333333334,180864.33333333334,201286.75,237855.83333333334,244177.6,43420.0,"Sierra Vista-Douglas, AZ"
394325,336,"Ames, IA",msa,IA,177387.33333333334,189399.25,201169.16666666666,213663.83333333334,228048.0,11180.0,"Ames, IA"
394824,337,"Mansfield, OH",msa,OH,110554.25,119983.25,128543.75,140305.83333333334,141521.7,31900.0,"Mansfield, OH"
395128,338,"Staunton, VA",msa,VA,187340.33333333334,205845.16666666666,232139.16666666666,258214.33333333334,272126.9,44420.0,"Staunton-Stuarts Draft, VA"
394353,339,"Augusta, ME",msa,ME,161080.5,185015.16666666666,229767.5,253229.33333333334,283062.3,12300.0,"Augusta-Waterville, ME"
394321,340,"Altoona, PA",msa,PA,108892.83333333333,113506.83333333333,128137.58333333333,133495.75,144446.2,11020.0,"Altoona, PA"
394905,341,"New Bern, NC",msa,NC,157380.16666666666,173112.66666666666,203412.33333333334,235072.66666666666,253407.3,35100.0,"New Bern, NC"
394588,342,"Farmington, NM",msa,NM,192636.91666666666,196361.66666666666,207047.08333333334,238661.58333333334,248550.4,22140.0,"Farmington, NM"
395120,343,"St. Joseph, MO",msa,MO,127351.83333333333,133636.75,144642.16666666666,152667.91666666666,160376.6,41140.0,"St. Joseph, MO-KS"
395218,345,"Wenatchee, WA",msa,WA,333195.5833333333,359632.6666666667,414199.5833333333,464267.4166666667,470935.5,48300.0,"Wenatchee-East Wenatchee, WA"
753890,347,"Holland, MI",msa,MI,184004.16666666666,213442.16666666666,239979.0,270618.6666666667,267031.7,26090.0,"Holland, MI"
394810,348,"Lumberton, NC",msa,NC,83247.75,101193.91666666667,121283.41666666667,122515.91666666667,126101.0,31300.0,"Lumberton, NC"
394778,349,"Lawrence, KS",msa,KS,208630.0,226506.5,247479.58333333334,280032.1666666667,292338.5,29940.0,"Lawrence, KS"
394635,350,"Goldsboro, NC",msa,NC,147307.58333333334,151471.08333333334,173972.5,193812.25,196357.9,24140.0,"Goldsboro, NC"
395213,351,"Watertown, NY",msa,NY,150282.66666666666,155585.33333333334,173889.83333333334,188200.41666666666,195204.1,48060.0,"Watertown-Fort Drum, NY"
395089,352,"Sheboygan, WI",msa,WI,162060.25,169263.41666666666,180282.0,202252.91666666666,218483.3,43100.0,"Sheboygan, WI"
395217,353,"Weirton, WV",msa,OH,89490.0,99285.08333333333,113991.33333333333,122553.33333333333,110957.3,48260.0,"Weirton-Steubenville, WV-OH"
394867,354,"Missoula, MT",msa,MT,302601.5,334699.6666666667,434029.8333333333,507738.25,517146.2,33540.0,"Missoula, MT"
394407,356,"Bozeman, MT",msa,MT,389140.0833333333,443433.3333333333,569734.6666666666,661542.8333333334,680871.9,14580.0,"Bozeman, MT"
394333,357,"Anniston, AL",msa,AL,101316.66666666667,108673.33333333333,137021.91666666666,155798.83333333334,149016.4,11500.0,"Anniston-Oxford, AL"
395225,359,"Williamsport, PA",msa,PA,142650.5,148122.66666666666,166105.16666666666,174011.58333333334,181464.3,48700.0,"Williamsport, PA"
394423,360,"Brunswick, GA",msa,GA,210827.16666666666,248566.66666666666,273095.6666666667,299753.0833333333,316640.7,15260.0,"Brunswick-St. Simons, GA"
753872,361,"California, MD",msa,MD,273669.0833333333,300047.5833333333,323212.5,347015.3333333333,362739.4,26580.0,
753872,361,"California, MD",msa,MD,273669.0833333333,300047.5833333333,323212.5,347015.3333333333,362739.4,33100.0,
395173,361,"Twin Falls, ID",msa,ID,198507.0,223735.75,292647.4166666667,333665.8333333333,326987.2,46300.0,"Twin Falls, ID"
394495,363,"Cookeville, TN",msa,TN,148498.41666666666,170567.16666666666,212045.91666666666,254577.08333333334,250825.7,18260.0,"Cookeville, TN"
394893,364,"Muncie, IN",msa,IN,105536.25,113260.16666666667,122724.33333333333,132110.75,145190.9,34620.0,"Muncie, IN"
394857,365,"Michigan City, IN",msa,IN,141782.08333333334,153410.58333333334,163474.58333333334,187103.75,189422.0,33140.0,"Michigan City-La Porte, IN"
395039,366,"Roseburg, OR",msa,OR,226288.33333333334,241463.91666666666,285728.8333333333,320023.1666666667,309047.2,40700.0,"Roseburg, OR"
394788,367,"Lewiston, ME",msa,ME,168473.41666666666,192816.5,226424.41666666666,258483.75,294854.3,26580.0,
394788,367,"Lewiston, ME",msa,ME,168473.41666666666,192816.5,226424.41666666666,258483.75,294854.3,33100.0,
394804,368,"Longview, WA",msa,WA,260395.91666666666,291676.8333333333,334086.0833333333,353742.5833333333,367173.9,31020.0,"Longview-Kelso, WA"
394932,369,"Ogdensburg, NY",msa,NY,90956.33333333333,96624.08333333333,119760.33333333333,128265.91666666667,126122.0,32390.0,"Massena-Ogdensburg, NY"
394734,370,"Kankakee, IL",msa,IL,141369.58333333334,151252.25,164562.91666666666,170543.41666666666,164447.1,28100.0,"Kankakee, IL"
395095,372,"Show Low, AZ",msa,AZ,219324.75,243279.41666666666,302434.9166666667,349732.5833333333,368658.5,43320.0,"Show Low, AZ"
395023,373,"Richmond, KY",msa,KY,159264.83333333334,182453.16666666666,199285.91666666666,226856.16666666666,242299.3,40080.0,"Richmond-Berea, KY"
395168,374,"Tullahoma, TN",msa,TN,153675.91666666666,178969.25,209286.41666666666,243318.5,255282.4,46100.0,"Tullahoma-Manchester, TN"
395222,375,"Whitewater, WI",msa,WI,207754.33333333334,230500.16666666666,260588.58333333334,279700.75,298666.7,48580.0,"Whitewater-Elkhorn, WI"
394709,376,"Ithaca, NY",msa,NY,216236.83333333334,242415.91666666666,265785.9166666667,307098.0833333333,314867.3,27060.0,"Ithaca, NY"
394637,377,"Grand Forks, ND",msa,MN,203952.16666666666,204835.08333333334,210298.75,221510.91666666666,220828.7,24220.0,"Grand Forks, ND-MN"
394524,378,"Decatur, IL",msa,IL,92306.16666666667,98195.08333333333,101790.41666666667,117021.0,116371.3,19500.0,"Decatur, IL"
394762,379,"LaGrange, GA",msa,GA,129858.91666666667,143218.08333333334,171460.83333333334,178700.75,183850.3,29300.0,"LaGrange, GA-AL"
394369,380,"Bay City, MI",msa,MI,98923.08333333333,103280.91666666667,121805.33333333333,139628.25,145882.0,13020.0,"Bay City, MI"
394599,381,"Fond du Lac, WI",msa,WI,141181.5,147235.33333333334,169499.33333333334,182381.83333333334,209039.7,22540.0,"Fond du Lac, WI"
394630,382,"Gettysburg, PA",msa,PA,191452.5,214798.08333333334,238569.08333333334,252669.66666666666,259931.8,23900.0,"Gettysburg, PA"
394620,383,"Gadsden, AL",msa,AL,120732.91666666667,153827.33333333334,175990.16666666666,179023.16666666666,194402.3,23460.0,"Gadsden, AL"
394733,384,"Kalispell, MT",msa,MT,323855.3333333333,361280.6666666667,482239.0,572457.5,555597.6,28060.0,"Kalispell, MT"
394518,385,"Danville, VA",msa,VA,95824.16666666667,108035.66666666667,116540.41666666667,123014.33333333333,119598.7,19260.0,"Danville, VA"
394823,386,"Mankato, MN",msa,MN,193665.08333333334,214426.5,227500.41666666666,236682.0,247389.6,31860.0,"Mankato, MN"
394794,387,"Lima, OH",msa,OH,110083.08333333333,118298.66666666667,134947.16666666666,139926.0,148511.5,30620.0,"Lima, OH"
753915,388,"Salem, OH",msa,OH,107348.66666666667,104711.41666666667,117751.83333333333,127230.75,131082.4,41400.0,"Salem, OH"
395166,389,"Truckee, CA",msa,CA,445073.1666666667,483910.9166666667,587236.8333333334,600630.1666666666,575016.1,46020.0,"Truckee-Grass Valley, CA"
395080,390,"Sebring, FL",msa,FL,135735.16666666666,153602.66666666666,178257.66666666666,215027.41666666666,221014.0,42700.0,"Sebring, FL"
394462,391,"Cheyenne, WY",msa,WY,252789.16666666666,275351.25,307136.0833333333,341076.5,347812.1,16940.0,"Cheyenne, WY"
394689,392,"Hot Springs, AR",msa,AR,154276.75,174430.08333333334,213867.58333333334,239548.25,240365.5,26300.0,"Hot Springs, AR"
394302,393,"Adrian, MI",msa,MI,142666.58333333334,150334.83333333334,167068.0,198466.91666666666,202108.9,10300.0,"Adrian, MI"
395090,394,"Shelby, NC",msa,NC,122568.5,141244.58333333334,158041.0,175064.41666666666,189149.3,43140.0,"Shelby-Kings Mountain, NC"
